POINT3D_ID,X,Y,Z,local_roughness
39676,-2.7456822219415566,-0.0699097217541161,1.8511006146179363,0.001503262857799185
39698,-2.711947919562121,0.0738588815585362,1.7917893223467969,0.0006382207526146243
39702,-2.683842570750277,0.1106197294454967,1.7759068123623265,0.0008378676983423229
39826,-2.6921584165628527,0.7348066651064298,1.518442048759046,0.001983958440826304
39827,-2.6920825255784124,0.734762857014711,1.5182152063224403,0.0017415975642879238
39921,-2.71939322011974,-0.0353055711961441,1.836769624143708,0.00038236081861849774
40007,-2.7039986834636673,0.8043021457201441,1.4880087732024123,0.0008541155057404119
40008,-2.7039986834636673,0.8043021457201441,1.4880087732024123,0.0008541155057404119
40181,-2.685469819899426,0.0203931220278138,1.811345313061703,0.0017444366754301695
40182,-2.685469819899426,0.0203931220278138,1.811345313061703,0.0017444366754301695
40260,-2.706294287805045,0.0901436792318285,1.784729625407796,0.000604789273296639
40547,-2.7082064558372423,-0.164995568644773,1.8939755174953985,0.0008515257936051769
40549,-2.7097479594553464,-0.114776449608346,1.8727156604703232,0.001208528776827379
40551,-2.7027812819120536,-0.0128219179160719,1.8272822011827108,4.7761622790832115e-05
40757,-2.691474957214019,0.4938288104715741,1.6171592474962913,0.0018229756035481948
41240,-2.6754492164529995,0.221523586977298,1.7313197887975924,0.003635049924020676
41241,-2.675436955488534,0.2214954541195971,1.7288145611874222,0.001011365014506111
41281,-2.734479180089851,0.0027854617914575,1.8216344682014056,1.4471842043323546e-05
42009,-2.772283930492449,-0.0448354294319154,1.8430574695781612,0.0006482287300886869
42132,-3.799691719251661,0.1770550775133043,1.792752867559677,0.0004488877697948993
42154,-3.790942126643298,0.2119098196398823,1.779657957833712,0.001075083837981332
42155,-3.790942126643298,0.2119098196398823,1.779657957833712,0.001075083837981332
42209,-3.7946184895558392,0.2939898675871086,1.7473150127871364,0.001838293876255587
42230,-3.788013491099764,0.344211056235954,1.7212466134145863,0.0030375791206448876
42319,-3.7887398551418343,0.4381109050981074,1.6857774101618157,0.00018485204482680297
42421,-3.78399845233555,0.5564588922232784,1.6354354173148604,0.0028461290055182896
42614,-3.7892781420159816,0.6944341449296555,1.583402900996555,0.00034920794095719343
43394,-3.789775133252745,0.0848335249987475,1.8311042764232075,0.0010951867615807802
43395,-3.789775133252745,0.0848335249987475,1.8311042764232075,0.0010951867615807802
43447,-3.8028780160589974,0.15182053836359,1.802902455397426,0.0007352169407537775
43448,-3.8030501626335065,0.1702306773068469,1.7958706085451588,0.00027226287547616346
43581,-3.810232500901962,0.2881740984323044,1.7480859105088142,0.0005038952669119802
43650,-3.79130780744972,0.3745220394741749,1.7088678457605506,0.003079449467893787
43799,-3.779256972797274,0.5485034866757865,1.6389136063763872,0.0021207329048671206
43800,-3.779256972797274,0.5485034866757865,1.6389136063763872,0.0021207329048671206
43946,-3.789675124359742,0.685527392037804,1.588349433366647,0.0010122835674794474
44005,-3.791099114608638,0.7593203735511713,1.5593034093046545,0.0013659892301413465
44238,-3.8165667527991216,0.9833111788145976,1.4698176685202686,0.0001437857002422677
44547,-3.779858055908,0.3768284377683957,1.7102821614386643,0.00010662586801249683
44686,-3.787756638262693,0.6413505918208136,1.60489990396582,3.662143675552229e-05
44861,-3.807711027600315,0.9522284757430678,1.4804886038359657,0.0015130332473643664
44893,-3.805031664361467,1.0295226172483285,1.4503121265801542,0.00080475463347255
45062,-4.1428487016259785,0.4817639184958697,1.6831271400321093,0.0001894804305336801
45190,-3.8143024657496305,1.005691152476296,1.460700923582903,0.00026318192696793316
45247,-3.79238429810999,0.1926000039726731,1.7861740254232157,0.00033345646004357635
45296,-4.44976954012898,0.5132545268427516,1.686296331634895,6.664177943216094e-05
45344,-3.781032256767377,0.7687221500458283,1.555195516956729,0.0015051787656828975
45345,-3.781032256767377,0.7687221500458283,1.555195516956729,0.0015051787656828975
45425,-3.918623176581666,0.4748231993301751,1.677818191520899,0.0008353885617798343
45426,-3.918623176581666,0.4748231993301751,1.677818191520899,0.0008353885617798343
45432,-4.509790582055248,0.5061277467492239,1.6933466572015212,0.002493493672955975
45436,-4.204079105815381,0.4890555501359017,1.682417810495153,0.0003316589562506202
45437,-4.20391323717437,0.4891219244796208,1.6830366902347182,0.00030981727834503825
45442,-3.820831999691741,0.4975506039263808,1.666668721452368,0.0028558859175357105
45443,-3.771758762659693,0.5003739682484352,1.6616937519727506,0.0018147995117700686
45444,-3.7717066133950503,0.5008041612161037,1.662125924037117,0.0024267277688079856
45468,-3.8026711166224905,0.8751146859743397,1.5115593585144396,0.0008562276614362378
45506,-4.234657849906854,0.4870880855635309,1.6860539823089988,0.0013868514264803937
45507,-4.591547625612118,0.5124346380857733,1.6910413788102558,0.0006911431067434605
45508,-4.591547625612118,0.5124346380857733,1.6910413788102558,0.0006911431067434605
45618,-4.334356266464985,0.4882866682090795,1.6884116802391036,0.0007474526033470388
45853,-3.770609662290683,0.7875478080363455,1.5465139034912363,0.0008526254896033162
46017,-4.112292749048173,0.475395390041142,1.6822508564509302,0.0033517332547242052
46020,-3.8929491211463176,0.48542966283468,1.6713896661355334,0.00023671323156421067
46125,-2.677065644100183,0.1574023801755835,1.7529697845678347,0.0020018350702369803
46599,-4.259366076497314,0.4876386168828904,1.6852713055870965,0.00022147235794257872
46657,-4.099457774944047,0.4714500081073829,1.6856365911628743,0.0017702350394941308
46940,-3.788659002305912,1.1865153270710065,1.3886977966013754,0.0011404192989007476
46979,-4.141313227899837,0.4818934831904917,1.6856294976044426,0.002309384797623572
46983,-3.789280935979564,0.5123713432956098,1.65478873396181,0.0012486958334695707
47298,-4.04867125653032,0.4816854401945373,1.6788713101266937,0.0009870893934463196
47299,-4.04867125653032,0.4816854401945373,1.6788713101266937,0.0009870893934463196
47311,-4.50989598754118,0.5063241493550121,1.690785512985797,0.00010230668673181081
47312,-4.5097837919335175,0.5062512804544483,1.6905274765728335,0.00038560542937915904
47320,-4.335575805446481,0.4874506657752216,1.68540156742397,0.0043018338802040795
48365,-5.1689921082693,0.454071347497112,1.736855141344286,0.0013068278208615788
49144,-5.421938443925048,0.4397546492337948,1.7575981274434582,0.004904100695036909
49928,-5.523841628937845,0.404196564347131,1.7755498868613837,0.002654021001732161
49934,-4.071737513512958,0.4751311708105801,1.6833392838994925,0.00032643656205174156
